input,out,weight
1043,1045,9
1043,1111,3
1043,1197,8
1043,1368,3
1043,1384,20
1043,1788,11
1043,1889,3
1043,1896,5
1044,1100,14
1044,1104,2
1044,1158,3
1044,1221,7
1044,1227,21
1044,1235,15
1044,1277,13
1044,1279,1
1044,1298,2
1044,1315,14
1044,1322,16
1044,1392,4
1044,1448,11
1044,1459,4
1044,1583,12
1044,1596,21
1044,1636,5
1044,1680,14
1044,1715,2
1044,1857,9
1044,1884,18
1045,1111,2
1045,1197,21
1045,1337,11
1045,1360,12
1045,1368,4
1045,1384,13
1045,1593,3
1045,1788,6
1046,1194,15
1046,1586,18
1047,1076,4
1047,1110,9
1047,1124,8
1047,1126,18
1047,1146,5
1047,1160,4
1047,1173,2
1047,1191,3
1047,1199,1
1047,1222,14
1047,1239,14
1047,1243,9
1047,1267,19
1047,1290,2
1047,1323,4
1047,1327,5
1047,1330,12
1047,1352,5
1047,1377,15
1047,1389,6
1047,1407,10
1047,1420,4
1047,1471,12
1047,1509,9
1047,1520,7
1047,1523,5
1047,1551,16
1047,1554,11
1047,1557,4
1047,1559,1
1047,1609,14
1047,1610,19
1047,1621,5
1047,1622,15
1047,1626,14
1047,1663,2
1047,1669,13
1047,1675,9
1047,1689,5
1047,1721,7
1047,1730,18
1047,1734,4
1047,1753,3
1047,1757,9
1047,1768,16
1047,1800,11
1047,1804,8
1047,1811,10
1047,1813,19
1047,1827,8
1047,1835,17
1047,1842,11
1047,1861,4
1047,1867,4
1047,1891,11
1047,1902,13
1047,1911,16
1048,1049,3
1048,1056,7
1048,1074,12
1048,1075,12
1048,1110,4
1048,1116,9
1048,1124,7
1048,1126,16
1048,1146,21
1048,1149,21
1048,1175,15
1048,1182,12
1048,1185,18
1048,1191,17
1048,1195,4
1048,1209,4
1048,1230,21
1048,1265,9
1048,1269,4
1048,1287,17
1048,1290,10
1048,1305,6
1048,1329,13
1048,1331,15
1048,1334,18
1048,1341,6
1048,1352,8
1048,1365,21
1048,1367,9
1048,1376,16
1048,1377,16
1048,1391,17
1048,1393,8
1048,1399,17
1048,1407,10
1048,1409,13
1048,1416,5
1048,1420,4
1048,1431,2
1048,1449,6
1048,1450,9
1048,1467,1
1048,1471,10
1048,1484,19
1048,1485,2
1048,1509,18
1048,1513,1
1048,1519,1
1048,1522,15
1048,1528,20
1048,1551,9
1048,1553,6
1048,1554,3
1048,1557,11
1048,1559,13
1048,1563,9
1048,1570,18
1048,1584,11
1048,1589,5
1048,1590,9
1048,1608,9
1048,1609,16
1048,1612,14
1048,1613,18
1048,1614,1
1048,1621,13
1048,1622,19
1048,1637,3
1048,1659,12
1048,1663,4
1048,1669,20
1048,1675,2
1048,1685,18
1048,1688,15
1048,1717,7
1048,1722,3
1048,1724,20
1048,1730,15
1048,1746,13
1048,1750,8
1048,1753,19
1048,1754,16
1048,1765,1
1048,1768,13
1048,1782,6
1048,1791,7
1048,1800,19
1048,1811,15
1048,1813,11
1048,1816,20
1048,1827,6
1048,1835,6
1048,1845,7
1048,1864,16
1048,1888,11
1049,1054,7
1049,1059,1
1049,1075,21
1049,1086,2
1049,1110,16
1049,1112,5
1049,1116,7
1049,1123,11
1049,1128,13
1049,1146,20
1049,1184,8
1049,1191,14
1049,1209,6
1049,1222,2
1049,1230,13
1049,1242,4
1049,1243,19
1049,1250,9
1049,1269,11
1049,1278,5
1049,1290,6
1049,1317,6
1049,1329,5
1049,1340,18
1049,1344,2
1049,1352,21
1049,1367,3
1049,1375,15
1049,1376,5
1049,1377,15
1049,1390,1
1049,1391,5
1049,1393,10
1049,1399,18
1049,1407,3
1049,1416,4
1049,1431,1
1049,1522,20
1049,1523,7
1049,1528,3
1049,1534,10
1049,1554,5
1049,1557,10
1049,1572,11
1049,1589,8
1049,1597,7
1049,1603,19
1049,1620,21
1049,1621,14
1049,1623,7
1049,1644,19
1049,1653,19
1049,1659,4
1049,1688,3
1049,1689,21
1049,1721,8
1049,1724,8
1049,1730,4
1049,1737,16
1049,1746,19
1049,1750,15
1049,1752,6
1049,1754,20
1049,1800,14
1049,1813,11
1049,1816,13
1049,1819,5
1049,1827,21
1049,1845,12
1049,1864,20
1049,1867,14
1049,1877,6
1049,1888,20
1050,1055,15
1050,1266,17
1050,1328,21
1050,1441,20
1050,1544,13
1050,1564,16
1050,1585,8
1050,1779,17
1050,1822,13
1050,1905,8
1051,1064,18
1051,1070,5
1051,1152,14
1051,1159,4
1051,1166,4
1051,1183,9
1051,1188,16
1051,1225,19
1051,1228,1
1051,1236,10
1051,1258,15
1051,1260,15
1051,1275,6
1051,1306,8
1051,1310,12
1051,1338,4
1051,1355,13
1051,1366,10
1051,1444,20
1051,1472,13
1051,1473,16
1051,1481,21
1051,1496,12
1051,1500,2
1051,1525,8
1051,1536,3
1051,1569,7
1051,1584,17
1051,1630,18
1051,1686,12
1051,1699,8
1051,1703,17
1051,1709,7
1051,1727,12
1051,1738,1
1051,1767,19
1051,1783,21
1051,1807,20
1051,1876,5
1052,1070,14
1052,1106,8
1052,1109,5
1052,1121,19
1052,1159,15
1052,1188,16
1052,1217,14
1052,1225,12
1052,1226,12
1052,1247,8
1052,1259,1
1052,1260,4
1052,1299,9
1052,1304,21
1052,1310,17
1052,1338,20
1052,1343,3
1052,1348,8
1052,1355,6
1052,1366,18
1052,1408,7
1052,1428,18
1052,1436,14
1052,1444,15
1052,1453,7
1052,1472,17
1052,1482,18
1052,1496,9
1052,1504,12
1052,1507,14
1052,1525,12
1052,1529,10
1052,1536,6
1052,1541,8
1052,1620,15
1052,1630,20
1052,1634,7
1052,1681,20
1052,1686,11
1052,1699,13
1052,1725,5
1052,1727,2
1052,1738,11
1052,1770,13
1052,1807,16
1052,1818,21
1052,1876,15
1052,1881,21
1052,1885,5
1052,1895,2
1052,1897,16
1053,1062,15
1053,1138,21
1053,1171,7
1053,1183,13
1053,1607,9
1053,1808,20
1053,1896,17
1054,1059,14
1054,1075,2
1054,1086,17
1054,1092,10
1054,1110,4
1054,1128,10
1054,1209,3
1054,1242,13
1054,1250,7
1054,1278,18
1054,1293,12
1054,1344,6
1054,1367,3
1054,1375,2
1054,1376,9
1054,1390,20
1054,1416,14
1054,1435,19
1054,1529,15
1054,1540,13
1054,1554,1
1054,1557,1
1054,1572,8
1054,1600,5
1054,1608,11
1054,1612,11
1054,1613,2
1054,1644,21
1054,1659,18
1054,1688,19
1054,1689,10
1054,1707,14
1054,1717,2
1054,1721,5
1054,1724,20
1054,1737,3
1054,1746,14
1054,1752,11
1054,1761,5
1054,1768,1
1054,1795,2
1054,1800,18
1054,1819,5
1054,1827,7
1054,1861,5
1055,1266,7
1055,1431,11
1055,1434,5
1055,1441,16
1055,1513,10
1055,1544,3
1055,1564,21
1055,1585,12
1055,1666,12
1055,1779,12
1055,1822,16
1055,1905,16
1056,1078,14
1056,1110,2
1056,1124,2
1056,1135,19
1056,1160,18
1056,1173,8
1056,1191,5
1056,1201,21
1056,1205,8
1056,1222,9
1056,1238,8
1056,1280,10
1056,1290,2
1056,1323,18
1056,1329,19
1056,1330,12
1056,1359,15
1056,1377,17
1056,1391,1
1056,1409,19
1056,1447,2
1056,1457,14
1056,1483,21
1056,1519,4
1056,1527,12
1056,1528,4
1056,1551,17
1056,1559,6
1056,1570,1
1056,1580,15
1056,1584,19
1056,1598,11
1056,1604,10
1056,1609,10
1056,1620,20
1056,1637,8
1056,1663,13
1056,1669,15
1056,1675,1
1056,1685,10
1056,1688,21
1056,1712,9
1056,1722,19
1056,1754,18
1056,1768,8
1056,1772,2
1056,1791,11
1056,1793,3
1056,1800,21
1056,1805,2
1056,1811,2
1056,1813,18
1056,1842,1
1056,1861,8
1056,1864,9
1056,1898,9
1056,1902,13
1057,1138,18
1057,1607,18
1057,1664,5
1058,1077,10
1058,1171,17
1058,1470,2
1058,1552,15
1058,1642,3
1059,1075,3
1059,1076,9
1059,1078,7
1059,1079,1
1059,1086,1
1059,1107,19
1059,1110,18
1059,1112,21
1059,1126,21
1059,1128,17
1059,1132,15
1059,1146,10
1059,1149,19
1059,1172,4
1059,1175,12
1059,1180,16
1059,1184,19
1059,1185,20
1059,1191,12
1059,1198,12
1059,1199,6
1059,1211,3
1059,1214,19
1059,1238,14
1059,1242,8
1059,1243,7
1059,1250,4
1059,1255,11
1059,1269,4
1059,1278,11
1059,1290,6
1059,1291,5
1059,1293,11
1059,1302,4
1059,1312,19
1059,1329,20
1059,1334,2
1059,1335,16
1059,1339,1
1059,1340,12
1059,1341,9
1059,1344,7
1059,1352,8
1059,1367,2
1059,1370,2
1059,1375,7
1059,1376,4
1059,1377,10
1059,1380,8
1059,1390,3
1059,1391,12
1059,1399,18
1059,1416,19
1059,1420,21
1059,1431,4
1059,1435,11
1059,1467,5
1059,1471,4
1059,1488,2
1059,1491,7
1059,1509,19
1059,1516,20
1059,1520,19
1059,1522,17
1059,1523,3
1059,1524,18
1059,1530,15
1059,1532,18
1059,1539,21
1059,1540,16
1059,1544,11
1059,1547,1
1059,1551,15
1059,1554,13
1059,1557,9
1059,1559,3
1059,1563,1
1059,1570,3
1059,1572,10
1059,1584,13
1059,1589,12
1059,1598,13
1059,1600,1
1059,1603,2
1059,1610,18
1059,1612,20
1059,1613,1
1059,1617,5
1059,1620,1
1059,1621,14
1059,1622,5
1059,1623,3
1059,1632,4
1059,1643,11
1059,1644,15
1059,1652,16
1059,1653,1
1059,1659,12
1059,1662,16
1059,1663,13
1059,1665,11
1059,1669,15
1059,1683,17
1059,1685,12
1059,1688,19
1059,1689,15
1059,1707,2
1059,1712,7
1059,1714,15
1059,1717,2
1059,1721,2
1059,1724,16
1059,1730,10
1059,1735,4
1059,1736,20
1059,1737,5
1059,1746,14
1059,1750,15
1059,1752,14
1059,1754,2
1059,1757,12
1059,1761,8
1059,1765,12
1059,1768,5
1059,1789,20
1059,1793,14
1059,1795,2
1059,1796,8
1059,1799,12
1059,1800,6
1059,1804,18
1059,1810,9
1059,1816,20
1059,1819,11
1059,1823,18
1059,1827,5
1059,1833,21
1059,1835,5
1059,1839,1
1059,1849,3
1059,1851,6
1059,1867,12
1059,1877,3
1059,1879,18
1059,1886,16
1059,1888,14
1059,1891,16
1060,1067,12
1060,1086,18
1060,1100,18
1060,1104,5
1060,1148,7
1060,1152,14
1060,1158,10
1060,1204,13
1060,1227,21
1060,1229,6
1060,1235,6
1060,1257,18
1060,1277,1
1060,1298,6
1060,1322,6
1060,1347,18
1060,1373,6
1060,1423,12
1060,1426,17
1060,1432,16
1060,1459,4
1060,1475,7
1060,1479,9
1060,1515,18
1060,1573,17
1060,1576,11
1060,1578,21
1060,1591,18
1060,1596,1
1060,1628,13
1060,1636,9
1060,1661,10
1060,1715,18
1060,1716,17
1060,1728,5
1060,1742,1
1060,1859,9
1060,1893,17
1060,1899,10
1060,1903,18
1061,1136,5
1061,1144,16
1061,1174,17
1061,1325,16
1061,1328,5
1061,1494,21
1061,1676,2
1061,1687,20
1062,1183,16
1062,1223,12
1062,1226,2
1062,1343,2
1062,1357,6
1062,1435,7
1062,1436,18
1062,1444,15
1062,1469,1
1062,1540,19
1062,1630,7
1062,1696,4
1062,1699,13
1062,1739,16
1062,1783,9
1062,1794,13
1062,1876,12
1062,1896,1
1063,1069,13
1063,1083,3
1063,1101,13
1063,1238,5
1063,1256,4
1063,1285,10
1063,1288,16
1063,1359,13
1063,1370,20
1063,1431,6
1063,1488,4
1063,1736,1
1063,1768,9
1063,1809,11
1063,1868,3
1063,1900,13
1064,1094,19
1064,1202,13
1064,1212,3
1064,1234,19
1064,1342,16
1064,1343,11
1064,1356,14
1064,1372,18
1064,1443,20
1064,1453,6
1064,1473,7
1064,1478,8
1064,1497,17
1064,1566,20
1064,1596,9
1064,1671,16
1064,1694,17
1064,1743,5
1064,1829,3
1064,1831,5
1064,1901,21
1064,1910,1
1065,1739,6
1066,1080,12
1066,1082,3
1066,1099,11
1066,1102,1
1066,1108,10
1066,1148,21
1066,1158,20
1066,1166,18
1066,1192,10
1066,1204,17
1066,1245,5
1066,1261,13
1066,1277,6
1066,1281,7
1066,1282,6
1066,1303,6
1066,1306,21
1066,1309,6
1066,1316,18
1066,1324,12
1066,1347,14
1066,1373,9
1066,1382,14
1066,1392,8
1066,1396,9
1066,1406,12
1066,1451,11
1066,1454,4
1066,1459,11
1066,1473,3
1066,1495,6
1066,1504,12
1066,1508,10
1066,1515,6
1066,1582,12
1066,1595,19
1066,1638,10
1066,1661,4
1066,1716,10
1066,1729,19
1066,1732,3
1066,1742,1
1066,1783,1
1066,1786,6
1066,1812,17
1066,1820,12
1066,1824,2
1066,1828,2
1066,1848,1
1066,1871,4
1066,1875,6
1066,1893,12
1066,1894,10
1066,1907,3
1067,1081,5
1067,1082,2
1067,1100,12
1067,1104,2
1067,1115,16
1067,1148,16
1067,1192,13
1067,1204,18
1067,1227,21
1067,1229,4
1067,1231,12
1067,1235,17
1067,1257,1
1067,1277,8
1067,1279,1
1067,1284,5
1067,1292,18
1067,1298,3
1067,1322,13
1067,1345,8
1067,1347,20
1067,1379,19
1067,1404,20
1067,1413,3
1067,1423,7
1067,1426,3
1067,1432,4
1067,1438,9
1067,1448,6
1067,1459,14
1067,1462,13
1067,1475,16
1067,1479,4
1067,1515,16
1067,1550,12
1067,1573,7
1067,1576,11
1067,1583,14
1067,1587,21
1067,1591,12
1067,1592,13
1067,1596,21
1067,1611,16
1067,1628,12
1067,1636,6
1067,1647,12
1067,1655,13
1067,1661,16
1067,1680,17
1067,1682,12
1067,1691,18
1067,1715,20
1067,1716,16
1067,1824,5
1067,1841,21
1067,1857,6
1067,1859,3
1067,1871,9
1067,1873,9
1067,1893,12
1068,1086,2
1068,1153,7
1068,1156,3
1068,1160,5
1068,1163,12
1068,1181,6
1068,1207,16
1068,1211,21
1068,1238,12
1068,1256,3
1068,1271,18
1068,1280,4
1068,1331,6
1068,1365,8
1068,1370,1
1068,1390,12
1068,1436,11
1068,1456,19
1068,1457,14
1068,1488,11
1068,1571,7
1068,1580,11
1068,1598,21
1068,1604,14
1068,1613,2
1068,1619,5
1068,1620,6
1068,1622,21
1068,1644,2
1068,1660,8
1068,1662,16
1068,1665,20
1068,1707,21
1068,1712,16
1068,1736,13
1068,1768,14
1068,1793,16
1068,1809,9
1068,1823,16
1068,1832,6
1068,1839,12
1068,1849,17
1068,1881,5
1068,1888,17
1068,1898,21
1069,1101,3
1069,1238,15
1069,1285,21
1069,1288,18
1069,1302,14
1069,1431,1
1069,1488,17
1069,1621,1
1069,1736,20
1069,1809,9
1069,1868,15
1069,1900,4
1070,1109,20
1070,1110,4
1070,1152,4
1070,1159,19
1070,1170,21
1070,1183,20
1070,1188,3
1070,1213,8
1070,1225,18
1070,1228,10
1070,1236,7
1070,1258,6
1070,1259,16
1070,1260,12
1070,1275,19
1070,1296,10
1070,1303,15
1070,1306,5
1070,1310,8
1070,1338,1
1070,1348,13
1070,1355,9
1070,1366,17
1070,1412,14
1070,1427,13
1070,1429,13
1070,1446,18
1070,1448,19
1070,1469,11
1070,1472,6
1070,1473,19
1070,1482,6
1070,1496,13
1070,1500,8
1070,1504,10
1070,1507,12
1070,1525,2
1070,1529,17
1070,1531,15
1070,1536,18
1070,1549,12
1070,1624,2
1070,1630,18
1070,1633,10
1070,1634,21
1070,1672,18
1070,1686,3
1070,1699,17
1070,1703,17
1070,1709,18
1070,1738,14
1070,1745,14
1070,1760,21
1070,1770,8
1070,1781,10
1070,1815,19
1070,1828,9
1070,1869,21
1070,1876,6
1070,1897,2
1070,1904,9
1071,1202,9
1071,1253,12
1072,1121,1
1072,1169,17
1072,1189,2
1072,1226,9
1072,1259,12
1072,1348,11
1072,1428,19
1072,1472,9
1072,1482,3
1072,1504,7
1072,1507,10
1072,1541,4
1072,1624,1
1072,1681,21
1072,1709,17
1072,1756,21
1072,1815,18
1072,1847,2
1072,1904,17
1073,1307,9
1073,1325,5
1073,1528,8
1073,1806,13
1073,1861,2
1073,1908,19
1074,1078,10
1074,1084,19
1074,1107,14
1074,1116,15
1074,1171,5
1074,1173,6
1074,1185,12
1074,1191,12
1074,1199,7
1074,1211,7
1074,1219,4
1074,1222,18
1074,1230,13
1074,1269,1
1074,1329,13
1074,1331,4
1074,1341,3
1074,1376,5
1074,1393,8
1074,1399,18
1074,1407,16
1074,1409,2
1074,1437,2
1074,1460,3
1074,1465,8
1074,1470,20
1074,1483,11
1074,1519,19
1074,1522,6
1074,1551,16
1074,1553,8
1074,1554,13
1074,1570,12
1074,1577,13
1074,1617,2
1074,1620,21
1074,1662,9
1074,1685,16
1074,1707,21
1074,1730,21
1074,1736,3
1074,1754,9
1074,1768,7
1074,1793,10
1074,1813,12
1074,1839,9
1074,1842,18
1074,1845,18
1074,1849,20
1074,1861,7
1074,1864,6
1074,1888,16
1074,1902,18
1075,1076,5
1075,1086,9
1075,1110,9
1075,1112,10
1075,1123,7
1075,1128,5
1075,1146,16
1075,1175,1
1075,1184,6
1075,1209,1
1075,1222,20
1075,1242,9
1075,1243,21
1075,1250,18
1075,1278,4
1075,1290,13
1075,1340,2
1075,1344,12
1075,1352,16
1075,1367,17
1075,1376,5
1075,1377,15
1075,1390,8
1075,1407,3
1075,1416,20
1075,1460,18
1075,1513,20
1075,1520,7
1075,1522,21
1075,1523,8
1075,1528,20
1075,1539,12
1075,1554,6
1075,1557,19
1075,1572,14
1075,1597,11
1075,1600,20
1075,1609,15
1075,1614,4
1075,1620,6
1075,1621,21
1075,1637,21
1075,1644,8
1075,1659,10
1075,1688,17
1075,1717,13
1075,1724,15
1075,1730,7
1075,1737,10
1075,1746,6
1075,1752,7
1075,1754,8
1075,1765,20
1075,1768,20
1075,1791,12
1075,1795,1
1075,1800,19
1075,1813,21
1075,1816,6
1075,1819,7
1075,1827,2
1075,1845,15
1075,1861,9
1075,1864,20
1075,1867,4
1075,1870,7
1075,1877,2
1075,1888,13
1076,1078,2
1076,1079,13
1076,1083,19
1076,1086,18
1076,1092,14
1076,1124,17
1076,1126,12
1076,1132,7
1076,1146,9
1076,1149,14
1076,1156,8
1076,1163,17
1076,1175,10
1076,1181,9
1076,1184,2
1076,1185,17
1076,1198,11
1076,1199,1
1076,1211,21
1076,1222,3
1076,1242,10
1076,1243,12
1076,1250,2
1076,1256,21
1076,1267,2
1076,1290,13
1076,1323,21
1076,1329,6
1076,1330,6
1076,1331,15
1076,1335,8
1076,1339,3
1076,1340,13
1076,1341,13
1076,1344,21
1076,1352,1
1076,1361,2
1076,1367,7
1076,1375,21
1076,1376,2
1076,1377,2
1076,1390,3
1076,1391,11
1076,1399,7
1076,1416,17
1076,1420,19
1076,1431,7
1076,1447,1
1076,1451,6
1076,1467,14
1076,1480,11
1076,1485,3
1076,1491,11
1076,1509,13
1076,1516,13
1076,1520,17
1076,1522,18
1076,1523,5
1076,1530,1
1076,1532,16
1076,1539,18
1076,1551,10
1076,1554,19
1076,1557,16
1076,1559,8
1076,1563,2
1076,1584,2
1076,1589,21
1076,1597,11
1076,1600,16
1076,1605,11
1076,1610,7
1076,1612,9
1076,1613,21
1076,1617,15
1076,1621,21
1076,1622,1
1076,1623,1
1076,1632,8
1076,1637,8
1076,1643,14
1076,1644,20
1076,1652,12
1076,1653,4
1076,1659,18
1076,1662,16
1076,1663,17
1076,1669,17
1076,1675,6
1076,1683,3
1076,1689,10
1076,1700,15
1076,1714,7
1076,1717,10
1076,1721,18
1076,1735,19
1076,1736,19
1076,1737,1
1076,1741,2
1076,1746,9
1076,1750,2
1076,1752,16
1076,1753,2
1076,1761,8
1076,1768,10
1076,1795,4
1076,1796,7
1076,1799,19
1076,1800,1
1076,1804,15
1076,1810,11
1076,1811,21
1076,1813,11
1076,1816,21
1076,1819,18
1076,1827,5
1076,1833,18
1076,1835,10
1076,1839,12
1076,1842,12
1076,1849,8
1076,1861,4
1076,1867,21
1076,1877,11
1076,1879,18
1076,1888,6
1077,1165,8
1077,1171,3
1077,1202,10
1077,1337,11
1077,1465,7
1077,1577,5
1077,1642,8
1077,1702,7
1077,1858,5
1077,1863,5
1077,1866,10
1077,1911,14
1078,1079,4
1078,1083,19
1078,1086,21
1078,1092,7
1078,1101,4
1078,1107,8
1078,1117,10
1078,1124,20
1078,1125,18
1078,1126,1
1078,1132,12
1078,1146,3
1078,1149,12
1078,1153,4
1078,1156,18
1078,1160,18
1078,1163,7
1078,1172,7
1078,1173,7
1078,1175,9
1078,1181,15
1078,1184,20
1078,1185,14
1078,1191,20
1078,1198,12
1078,1199,10
1078,1211,2
1078,1214,21
1078,1219,4
1078,1222,16
1078,1230,1
1078,1238,1
1078,1243,14
1078,1250,7
1078,1255,4
1078,1256,7
1078,1267,10
1078,1271,21
1078,1272,14
1078,1285,2
1078,1287,14
1078,1288,9
1078,1289,7
1078,1291,2
1078,1302,3
1078,1323,4
1078,1329,20
1078,1330,7
1078,1331,3
1078,1335,8
1078,1336,1
1078,1339,17
1078,1341,10
1078,1351,20
1078,1352,15
1078,1359,18
1078,1361,18
1078,1367,20
1078,1370,20
1078,1376,18
1078,1377,17
1078,1380,13
1078,1390,5
1078,1391,3
1078,1393,5
1078,1399,7
1078,1409,21
1078,1416,16
1078,1420,6
1078,1431,3
1078,1437,21
1078,1447,16
1078,1456,4
1078,1457,16
1078,1467,7
1078,1471,16
1078,1488,4
1078,1491,14
1078,1516,5
1078,1520,21
1078,1522,13
1078,1530,14
1078,1538,17
1078,1542,14
1078,1547,12
1078,1551,16
1078,1554,15
1078,1559,16
1078,1580,4
1078,1584,19
1078,1589,2
1078,1597,6
1078,1598,6
1078,1600,11
1078,1603,12
1078,1604,12
1078,1608,6
1078,1612,13
1078,1617,8
1078,1619,6
1078,1620,4
1078,1621,16
1078,1643,13
1078,1653,10
1078,1662,16
1078,1663,5
1078,1665,5
1078,1668,20
1078,1669,6
1078,1675,14
1078,1683,12
1078,1707,12
1078,1714,15
1078,1717,18
1078,1721,11
1078,1730,8
1078,1735,2
1078,1736,18
1078,1741,11
1078,1746,2
1078,1750,9
1078,1752,15
1078,1753,6
1078,1757,3
1078,1761,19
1078,1768,20
1078,1789,8
1078,1791,8
1078,1793,12
1078,1799,15
1078,1800,8
1078,1804,14
1078,1809,2
1078,1810,20
1078,1813,1
1078,1816,9
1078,1821,19
1078,1823,10
1078,1826,3
1078,1832,4
1078,1833,16
1078,1835,11
1078,1839,18
1078,1842,21
1078,1843,8
1078,1845,15
1078,1849,12
1078,1861,1
1078,1864,7
1078,1867,7
1078,1868,17
1078,1879,5
1078,1886,8
1078,1888,6
1078,1898,21
1078,1902,16
1079,1086,19
1079,1101,2
1079,1107,9
1079,1117,6
1079,1126,14
1079,1128,13
1079,1132,8
1079,1146,21
1079,1181,8
1079,1184,18
1079,1185,3
1079,1198,21
1079,1199,3
1079,1209,3
1079,1211,5
1079,1214,19
1079,1242,16
1079,1243,5
1079,1250,2
1079,1267,2
1079,1278,9
1079,1290,16
1079,1329,15
1079,1331,7
1079,1335,13
1079,1339,3
1079,1340,11
1079,1344,6
1079,1351,16
1079,1352,10
1079,1365,18
1079,1367,8
1079,1375,9
1079,1377,12
1079,1390,9
1079,1391,20
1079,1399,5
1079,1416,12
1079,1431,4
1079,1447,9
1079,1471,15
1079,1491,16
1079,1516,12
1079,1522,16
1079,1523,15
1079,1524,11
1079,1530,8
1079,1532,2
1079,1539,8
1079,1540,4
1079,1547,2
1079,1551,10
1079,1557,18
1079,1584,1
1079,1589,19
1079,1597,7
1079,1600,2
1079,1608,10
1079,1610,10
1079,1612,9
1079,1613,14
1079,1621,6
1079,1622,11
1079,1623,10
1079,1643,5
1079,1644,11
1079,1652,21
1079,1653,12
1079,1659,13
1079,1662,13
1079,1663,18
1079,1683,3
1079,1685,16
1079,1688,15
1079,1689,20
1079,1707,10
1079,1714,7
1079,1717,7
1079,1721,9
1079,1724,15
1079,1730,5
1079,1734,19
1079,1736,3
1079,1737,13
1079,1741,6
1079,1746,20
1079,1750,20
1079,1752,14
1079,1757,16
1079,1761,18
1079,1768,9
1079,1791,11
1079,1793,18
1079,1795,7
1079,1796,13
1079,1800,20
1079,1804,11
1079,1810,19
1079,1813,10
1079,1816,5
1079,1819,7
1079,1827,21
1079,1833,9
1079,1835,12
1079,1839,7
1079,1849,21
1079,1867,7
1079,1879,13
1079,1888,4
1080,1086,9
1080,1095,21
1080,1106,3
1080,1113,6
1080,1122,19
1080,1142,15
1080,1155,14
1080,1210,17
1080,1237,1
1080,1294,12
1080,1318,19
1080,1332,19
1080,1349,11
1080,1358,14
1080,1427,8
1080,1437,9
1080,1446,11
1080,1464,20
1080,1473,20
1080,1487,9
1080,1514,7
1080,1526,19
1080,1543,20
1080,1545,16
1080,1565,11
1080,1616,8
1080,1645,19
1080,1660,17
1080,1673,3
1080,1677,6
1080,1695,11
1080,1729,13
1080,1763,1
1080,1766,15
1080,1767,10
1080,1785,20
1080,1790,4
1080,1801,8
1080,1844,6
1080,1853,10
1080,1870,15
1080,1878,1
1080,1881,2
1080,1882,16
1080,1902,10
1081,1099,12
1081,1261,8
1081,1277,7
1081,1282,12
1081,1396,20
1081,1495,15
1081,1515,14
1081,1573,16
1081,1704,7
1081,1729,5
1081,1732,2
1081,1742,3
1081,1751,17
1081,1783,18
1081,1786,13
1081,1794,20
1081,1820,5
1081,1824,6
1081,1871,19
1081,1894,4
1082,1104,13
1082,1120,3
1082,1129,5
1082,1148,11
1082,1158,11
1082,1190,10
1082,1192,18
1082,1204,12
1082,1227,1
1082,1231,18
1082,1235,1
1082,1257,19
1082,1277,15
1082,1279,19
1082,1284,16
1082,1292,8
1082,1298,12
1082,1322,5
1082,1345,1
1082,1347,9
1082,1379,6
1082,1381,17
1082,1392,3
1082,1404,19
1082,1413,13
1082,1423,10
1082,1432,20
1082,1438,8
1082,1459,2
1082,1462,18
1082,1475,3
1082,1550,20
1082,1573,10
1082,1576,15
1082,1583,11
1082,1587,19
1082,1591,12
1082,1596,6
1082,1611,2
1082,1628,18
1082,1647,5
1082,1680,11
1082,1716,12
1082,1764,3
1082,1857,15
1082,1859,1
1082,1873,13
1082,1899,3
1082,1903,10
1083,1086,1
1083,1091,11
1083,1101,8
1083,1107,2
1083,1125,4
1083,1126,19
1083,1130,8
1083,1132,12
1083,1153,5
1083,1160,1
1083,1163,17
1083,1172,20
1083,1180,5
1083,1184,5
1083,1185,15
1083,1199,11
1083,1205,11
1083,1207,12
1083,1211,20
1083,1238,9
1083,1256,16
1083,1271,3
1083,1280,17
1083,1285,12
1083,1288,5
1083,1302,9
1083,1330,1
1083,1331,15
1083,1336,16
1083,1352,7
1083,1370,5
1083,1380,13
1083,1390,2
1083,1391,16
1083,1398,5
1083,1399,6
1083,1402,2
1083,1431,6
1083,1447,14
1083,1449,7
1083,1456,14
1083,1457,3
1083,1460,8
1083,1470,2
1083,1471,15
1083,1480,11
1083,1483,4
1083,1488,15
1083,1513,3
1083,1547,14
1083,1551,19
1083,1559,2
1083,1589,12
1083,1598,5
1083,1604,12
1083,1605,12
1083,1610,19
1083,1612,19
1083,1619,20
1083,1621,7
1083,1639,11
1083,1652,17
1083,1662,7
1083,1663,17
1083,1665,17
1083,1668,7
1083,1707,14
1083,1712,6
1083,1714,19
1083,1722,15
1083,1736,5
1083,1741,18
1083,1746,3
1083,1752,8
1083,1757,8
1083,1789,1
1083,1799,7
1083,1800,16
1083,1804,18
1083,1809,15
1083,1816,1
1083,1826,4
1083,1832,19
1083,1833,19
1083,1839,10
1083,1851,15
1083,1868,8
1083,1888,9
1083,1898,5
1083,1902,17
1084,1173,8
1084,1458,2
1084,1470,4
1084,1519,14
1084,1570,2
1084,1571,12
1084,1605,5
1084,1620,14
1084,1722,10
1084,1768,5
1085,1088,15
1085,1098,12
1085,1136,20
1085,1165,12
1085,1178,9
1085,1187,17
1085,1193,3
